OBJECTID;CODE_VOIE;NOM_VOIE;TYPE_AMENAGEMENT;REALISATION;CIRCUL2R;CIRCVOIT;AFFECTATION;TOURNGAUCHE;SHAPE.LEN
58276;25291;Route de Veyrier;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;389.532040322619
58277;25291;Route de Veyrier;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;95.7231037310936
58278;25291;Route de Veyrier;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;125.42639726865201
58279;25291;Route de Veyrier;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;29.1246699552115
58280;25291;Route de Veyrier;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.951034957695
58281;25291;Route de Veyrier;Dérogation 2R;2012;; ;vélos + cyclomoteurs;;26.9729804198764
58282;25291;Route de Veyrier;Dérogation 2R;2012;bidirectionnelle; ;vélos + cyclomoteurs;;73.7560159603503
58283;25291;Route de Veyrier;Dérogation 2R;2012;bidirectionnelle; ;vélos + cyclomoteurs;;1.20739388767709
58284;25291;Route de Veyrier;Dérogation 2R;2012;unidirectionnelle; ;vélos + cyclomoteurs;;15.365417866865299
58285;25291;Route de Veyrier;Piste; ;bidirectionnelle;dans le sens;mixité piétons;;77.4257419697347
58286;25291;Route de Veyrier;Piste; ;unidirectionnelle;dans le sens;mixité piétons;;2.9977491556165896
58287;25291;Route de Veyrier;Piste;1984;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;185.36487798394
58288;25291;Route de Veyrier;Piste;1984;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;224.18194508033002
58289;25291;Route de Veyrier;Piste;1984;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;203.388405075103
58290;25291;Route de Veyrier;Piste;2000;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;450.17025459840903
58291;25291;Route de Veyrier;Piste;2000;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;106.910553353079
58293;25291;Route de Veyrier;Piste;2012;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;1.6114899937635399
58295;25291;Route de Veyrier;Piste;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;21.507950883727297
58296;25291;Route de Veyrier;Sas;2008;unidirectionnelle; ;vélos + cyclomoteurs;OUI;4.15480444786515
58297;25291;Route de Veyrier;Sas;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;2.59416653281936
56502;11282;Rue de Genève;Sas;2008;unidirectionnelle; ;vélos + cyclomoteurs;OUI;4.601086828130939
57236;15482;Route de Meyrin;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;201.87483461626303
57241;15482;Route de Meyrin;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;98.96830300656869
64991;;  ;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;44.9896265821356
57091;14796;Route du Mandement;Piste;1987;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;580.6460976701511
64663;;  ;Piste;2014;unidirectionnelle;contresens;vélos + cyclomoteurs;;26.666317706050098
57402;17264;Chemin Emile- PAQUIN;Piste; ;unidirectionnelle;contresens;vélos + cyclomoteurs;;83.2322227265378
56503;11355;Chemin Charles- GEORG;Bande;2005;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;98.82308609999089
62111;;  ;Sas;2014;;;;;2.02556165050585
64987;;  ;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;42.86668869880201
56034;06483;Route de Collex;Piste;2010;unidirectionnelle;dans le sens;mixité piétons;;125.308450842498
58367;26271;Avenue Théodore- WEBER;Bande;2000;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;11.686355291535499
55658;03514;Route du Pont-BUTIN;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;233.65987131946503
86428;14605;Route de Malagnou;Piste;1988;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;103.434645547093
57029;14605;Route de Malagnou;Piste; ;unidirectionnelle;dans le sens;mixité piétons;;381.09471084635805
55789;04766;Route de Chancy;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;60.6886344959932
63702;;  ;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;50.2103136815535
56534;11932;Avenue des Grandes-Communes;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;106.708561986074
57198;15482;Route de Meyrin;Piste;;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;106.176581685903
56504;11355;Chemin Charles- GEORG;Contresens;2005;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;309.198661936468
56505;11690;Chemin de la Gradelle;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;7.792778708522399
56506;11690;Chemin de la Gradelle;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;159.910472945005
56507;11690;Chemin de la Gradelle;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;22.6216997593019
56511;11770;Route du Grand-Lancy;Bande;;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;48.5943875360108
56512;11770;Route du Grand-Lancy;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;7.73296838219322
56513;11770;Route du Grand-Lancy;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;47.4991360184352
56514;11770;Route du Grand-Lancy;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;9.49572021625115
58402;26778;Route du Pas-de-l'Echelle;Piste;1998;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;355.99961307389606
58403;26778;Route du Pas-de-l'Echelle;Piste;1998;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;162.542839506397
58404;26778;Route du Pas-de-l'Echelle;Piste;1998;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;150.997644705354
58405;26778;Route du Pas-de-l'Echelle;Piste;1998;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;320.801373692689
58406;26778;Route du Pas-de-l'Echelle;Piste;1998;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;72.7869763304401
58407;26778;Route du Pas-de-l'Echelle;Piste;1998;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;131.230522970445
58412;26816;Route des Rupettes;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;447.64489225535704
58413;26816;Route des Rupettes;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;392.601015243746
58414;26816;Route des Rupettes;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;339.940296415075
58415;26840; la Vy-Neuve;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;1334.01008052493
58416;26840; la Vy-Neuve;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;1177.8241159593902
58417;26840; la Vy-Neuve;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;109.094774330318
58418;26840; la Vy-Neuve;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;45.671687697275004
58419;26840; la Vy-Neuve;Bande;2011;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.232762504331001
58420;26840; la Vy-Neuve;Bande;2011;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;14.273452073363698
58421;26840; la Vy-Neuve;Bande;2011;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;7.32732032060516
58422;26840; la Vy-Neuve;Piste;2011;bidirectionnelle;dans le sens;mixité piétons;;181.996957651047
58423;26840; la Vy-Neuve;Piste;2011;bidirectionnelle;dans le sens;mixité piétons;;103.872998318882
58424;26840; la Vy-Neuve;Piste;2011;bidirectionnelle;dans le sens;mixité piétons;;20.8509866886381
58425;26840; la Vy-Neuve;Piste;2011;bidirectionnelle;dans le sens;mixité piétons;;383.17698508146003
58426;26840; la Vy-Neuve;Piste;2011;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.30213455902046
58427;26867;Route du Moulin-de-la-Ratte;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;300.909975730984
58428;26867;Route du Moulin-de-la-Ratte;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;1122.7024907511402
58429;26867;Route du Moulin-de-la-Ratte;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;309.218326078024
58430;26867;Route du Moulin-de-la-Ratte;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;168.762810162049
58431;26867;Route du Moulin-de-la-Ratte;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;608.821615750529
58432;26867;Route du Moulin-de-la-Ratte;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;310.107889096594
58433;26867;Route du Moulin-de-la-Ratte;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;411.997587988534
58434;26867;Route du Moulin-de-la-Ratte;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;182.48071400667303
58435;26867;Route du Moulin-de-la-Ratte;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;127.839241238924
58436;26867;Route du Moulin-de-la-Ratte;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;2.0418863827353397
58438;26867;Route du Moulin-de-la-Ratte;Piste;1990;bidirectionnelle;dans le sens;mixité piétons;;10.3311035228576
58440;27294;Route de Cugny;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;4.09825572652562
58441;27294;Route de Cugny;Piste;1990;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;8.23306406618206
58442;27294;Route de Cugny;Piste;1990;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;258.832352411568
64028;12262;Chemin de la Greube;Bande;2006;unidirectionnelle;contresens;vélos + cyclomoteurs;;459.675433098847
64023;23582;Chemin Frank- THOMAS;Piste;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;98.53642948862719
66902;;  ;Sas;2015;unidirectionnelle;dans le sens;;;2.84381785633328
65942;22640;Route de Soral;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;14.261135999632002
64675;;  ;Bande;2014;unidirectionnelle;contresens;vélos + cyclomoteurs;;38.9692263156508
58094;23582;Chemin Frank- THOMAS;Bande;1994;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;204.09992316428801
65306;;  ;Bande;2015;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;449.603906179543
57183;15482;Route de Meyrin;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;88.55317329153151
58109;23604;Route de Thonon;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;69.36962808030619
57090;14796;Route du Mandement;Piste;1987;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.83240074937061
55595;02895;Rue des Bossons;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;83.9398992138014
69786;21059;Route des Romelles;Piste;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;123.02248126628601
57038;14605;Route de Malagnou;Piste;1988;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;68.9302241573002
58545;54305;Rue de Bernex;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;20.7248862112993
57024;14605;Route de Malagnou;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;148.84564963044002
58238;25054;Chemin de la Verseuse;Piste; ;bidirectionnelle;;mixité piétons;;140.26258166177
55374;01350;Route de Base;Piste;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;247.06911365312902
58443;27294;Route de Cugny;Piste;1990;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;116.401658059737
58444;27294;Route de Cugny;Piste;1990;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;675.047174244953
58445;27294;Route de Cugny;Piste;1990;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;335.2446611344
58446;27413;Route de Fémé;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;286.90915993299404
58447;27413;Route de Fémé;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;231.095343642675
58448;27430;Route de Foliaz;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;618.631214874423
58449;27430;Route de Foliaz;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;125.661795162171
58450;27430;Route de Foliaz;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;92.2697417928901
58451;27553;Route des Hospitaliers;Piste;1985;bidirectionnelle;dans le sens;mixité piétons;;590.70305049233
58452;27553;Route des Hospitaliers;Piste;1985;bidirectionnelle;dans le sens;mixité piétons;;707.153504704916
58453;27626;Route de Lausanne;Bande;1957;unidirectionnelle;dans le sens;mixité piétons;;5.50847528813555
58454;27626;Route de Lausanne;Bande;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;4.84464652993384
58455;27626;Route de Lausanne;Bande;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.73
58166;24988;Quai des Vernets;Dérogation 2R;1995;bidirectionnelle; ;au statut de la rue : vélos seuls;;502.111158709386
58171;24996;Rue des Vernes;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;185.517363712656
58172;24996;Rue des Vernes;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;152.58921063367902
58179;24996;Rue des Vernes;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;43.5027533615893
58180;24996;Rue des Vernes;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;95.92461734432389
58181;24996;Rue des Vernes;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;87.8863934383844
58185;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.7777216352679
58186;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;24.6314960974765
58187;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;5.76262756076713
58188;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;10.7097915260963
58189;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;31.6428368151644
58190;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;21.6309415883989
58191;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;58.6739540167169
58192;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;130.040003922175
58193;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;42.5541705640531
58194;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;94.66292928568978
58195;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;30.703910174701
58196;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;91.3427323196176
58197;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;20.453571423062
58198;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;18.546573807579698
58199;25011;Route de Vernier;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;71.752281679837
58200;25011;Route de Vernier;Bande;2007;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;4.50735315725502
58201;25011;Route de Vernier;Bande;2007;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.238674833500769
58202;25011;Route de Vernier;Bande;2010;bidirectionnelle; ;vélos + cyclomoteurs;;7.9993124704564496
58203;25011;Route de Vernier;Bande;2010;bidirectionnelle; ;vélos + cyclomoteurs;;7.092601779319069
58204;25011;Route de Vernier;Bande;2010;bidirectionnelle; ;vélos + cyclomoteurs;;7.766962083079839
58205;25011;Route de Vernier;Bande;2010;bidirectionnelle; ;vélos + cyclomoteurs;;10.5000159063322
58206;25011;Route de Vernier;Bande;2010;unidirectionnelle; ;vélos + cyclomoteurs;;17.2740815417061
58207;25011;Route de Vernier;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;52.3145736056743
58208;25011;Route de Vernier;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.24832777629343
58209;25011;Route de Vernier;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;19.776188720339597
58210;25011;Route de Vernier;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.17602623051425
58211;25011;Route de Vernier;Dérogation 2R;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;165.26584897812
58212;25011;Route de Vernier;Piste;1997;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;155.686035422081
58213;25011;Route de Vernier;Piste;1997;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;79.0889080371549
58214;25011;Route de Vernier;Piste;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;143.300877710408
58215;25011;Route de Vernier;Piste;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;402.501736779432
58216;25011;Route de Vernier;Piste;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;156.00011841126
58217;25011;Route de Vernier;Piste;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;2.6441255745255297
58218;25011;Route de Vernier;Piste;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;306.437781037884
58219;25011;Route de Vernier;Piste;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;95.13661838833549
58220;25011;Route de Vernier;Piste;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.5208985300577
58222;25011;Route de Vernier;Piste;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;217.873266923508
58223;25011;Route de Vernier;Piste;2007;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;126.687727372341
58224;25011;Route de Vernier;Piste;2007;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;32.7269665549485
58225;25011;Route de Vernier;Piste;2007;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;320.96375404963004
58226;25011;Route de Vernier;Piste;2007;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;168.44823340325001
58227;25011;Route de Vernier;Piste;2010;bidirectionnelle; ;vélos + cyclomoteurs;;5.14198405287298
58228;25011;Route de Vernier;Piste;2010;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;126.814501763801
58229;25011;Route de Vernier;Piste;2010;unidirectionnelle; ;vélos + cyclomoteurs;;8.946699869958948
58230;25011;Route de Vernier;Piste;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.75018518264499
58231;25011;Route de Vernier;Piste;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;5.5508197592788
58232;25011;Route de Vernier;Piste;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;10.741345353353099
58233;25011;Route de Vernier;Sas;2009;unidirectionnelle; ;vélos + cyclomoteurs;NON;3.08058436014987
58234;25011;Route de Vernier;Sas;2009;unidirectionnelle; ;vélos + cyclomoteurs;OUI;2.99487896249581
58235;25038;Chemin de Vers;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;301.849996484312
58236;25038;Chemin de Vers;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;61.879612852852496
58237;25038;Chemin de Vers;Piste;2012;bidirectionnelle; ;vélos + cyclomoteurs;;28.5695252079593
58239;25062;Quai de Versoix;Contresens;2008;unidirectionnelle; ;vélos + cyclomoteurs;;201.655013873198
58240;25097;Chemin  Vert;Dérogation 2R;2004;unidirectionnelle; ;mixité piétons;;125.52729369847201
